household_id,respondent_id,county,wave,gender,KPMD_status,sheep_owned,goats_owned,vaccinated_sheep,vaccinated_goats,disease_cases_sheep,disease_cases_goats,treated_sheep,treated_goats,sold_sheep_to_KPMD,sold_sheep_to_nonKPMD,sold_goats_to_KPMD,sold_goats_to_nonKPMD,avg_liveweight_sheep_KPMD_kg,avg_liveweight_sheep_nonKPMD_kg,avg_liveweight_goat_KPMD_kg,avg_liveweight_goat_nonKPMD_kg,price_per_kg_sheep_KPMD,price_per_kg_sheep_nonKPMD,price_per_kg_goat_KPMD,price_per_kg_goat_nonKPMD,age_at_sale_sheep_months,age_at_sale_goat_months,distance_to_market_km,time_to_market_hours,gender_decision_index_0_1,gender_control_index_0_1,has_credit,loan_amount_kes,repayment_rate_0_1,rCSI,coping_capacity_index_0_100,total_income_kes,livestock_income_kes,other_income_kes,sold_sheep_total,sold_goats_total,vaccination_rate_sheep,vaccination_rate_goats,disease_rate_sheep,disease_rate_goats,revenue_sheep_KPMD,revenue_sheep_nonKPMD,revenue_goat_KPMD,revenue_goat_nonKPMD,total_livestock_sales_revenue
HH0107,R0107,Samburu,Baseline,Male,Control,21,19,7,9,3,4,1,2,0,3,0,5,,22.1433898,,20.21084609,,405.6816407,,358.4023947,17.85006373,12.68923632,15.40540277,3.075561219,0.333676286,0.603139067,TRUE,63723,0.794702173,16.00124068,72.15746608,39574,25427,14147,3,5,0.333333333,0.473684211,0.142857143,0.210526316,0,26949.5,0,36218.08,63167.58
HH0107,R0107,Samburu,Midline,Male,Control,23,19,11,9,4,4,2,2,0,3,0,3,,21.5014161,,19.93076949,,313.635426,,391.6158023,12.01859144,13.71364231,22.98670977,1.666087471,0.244988129,0.451179412,FALSE,0,,16.23008407,70.57208787,17327,12824,4503,3,3,0.47826087,0.473684211,0.173913043,0.210526316,0,20230.82,0,23415.61,43646.43
HH0107,R0107,Samburu,Endline,Male,Control,16,18,6,7,2,3,1,2,0,2,0,2,,19.33149561,,14,,305.3209083,,345.2842606,13.25876169,9.610997622,19.09193534,1.808308828,0.705630366,0.62001887,FALSE,0,,15.7443983,62.33759705,80022,41412,38610,2,2,0.375,0.388888889,0.125,0.166666667,0,11804.62,0,9667.96,21472.58
HH0108,R0108,Narok,Baseline,Male,Non-KPMD Seller,29,24,16,13,4,3,2,2,1,2,0,0,24.30098829,20.64713532,,,395.6476064,368.8356197,,,10.07660028,,38.16126282,2.650496638,0.812588702,0.45556739,FALSE,0,,10.60439881,71.44284575,71426,49008,22418,3,0,0.551724138,0.541666667,0.137931034,0.125,9614.63,15230.8,0,0,24845.43
HH0108,R0108,Narok,Midline,Male,Non-KPMD Seller,25,23,13,12,4,3,2,2,1,2,1,2,24.37679637,25.48860273,20.73172977,17.91566971,383.8995576,339.8002008,425.9659088,349.6033213,19.15531885,9.130971706,36.53734786,2.06460554,0.185005829,0.687256175,TRUE,35858,0.797278587,0.209590814,57.96831471,108628,54392,54236,3,3,0.52,0.52173913,0.16,0.130434783,9358.24,17322.06,8831.01,12526.76,48038.07
HH0108,R0108,Narok,Endline,Male,Non-KPMD Seller,29,24,15,11,5,4,3,2,0,2,0,3,,18.99698544,,18.42683687,,355.3257591,,333.8487805,13.88559629,12.36839518,22.40850528,2.098523994,0.608286098,0.144497916,FALSE,0,,16.85648492,56.84560709,121509,63573,57936,2,3,0.517241379,0.458333333,0.172413793,0.166666667,0,13500.24,0,18455.33,31955.57
HH0109,R0109,Kajiado,Baseline,Female,Control,15,17,6,7,2,3,1,2,0,4,0,5,,21.43991841,,16.09112185,,300.315801,,294.4574757,17.23248143,11.62133706,37.27079751,0.723572206,0.778869476,0.635658884,FALSE,0,,6.381040808,39.87272035,330671,130977,199694,4,5,0.4,0.411764706,0.133333333,0.176470588,0,25754.99,0,23690.76,49445.75
HH0109,R0109,Kajiado,Midline,Female,Control,16,22,6,8,3,4,1,2,0,5,0,9,,20.52278332,,20.84000339,,339.0772135,,375.5228008,17.86084186,12.62635456,12.37289561,2.486849344,0.247566387,0.646015305,FALSE,0,,5.117306604,57.82385121,57908,19581,38327,5,9,0.375,0.363636364,0.1875,0.181818182,0,34794.04,0,70433.07,105227.11
HH0109,R0109,Kajiado,Endline,Female,Control,14,20,6,10,2,4,1,2,0,2,0,0,,20.43965291,,,,340.4622982,,,16.70598036,,16.31573318,2.882290594,0.343311532,0.314288112,FALSE,0,,14.37082946,45.65471562,175099,90210,84889,2,0,0.428571429,0.5,0.142857143,0.2,0,13917.86,0,0,13917.86
HH0110,R0110,Kajiado,Baseline,Male,KPMD,18,19,12,13,2,2,1,1,4,1,3,1,22.64968629,19.8454718,25.68895905,20.60930378,317.1809982,393.7104928,455.8040763,440.07224,12.56102316,12.87779629,31.69868223,1.451008947,0.492620016,0.927559474,FALSE,0,,15.54882736,67.24181591,96684,47771,48913,5,4,0.666666667,0.684210526,0.111111111,0.105263158,28736.2,7813.37,35127.4,9069.58,80746.55
HH0110,R0110,Kajiado,Midline,Male,KPMD,15,23,10,14,2,2,1,1,2,2,0,0,26.92396094,21.96742697,,,437.0860099,353.2192173,,,15.23578535,,20.04900858,1.7068125,0.627019899,0.728923991,FALSE,0,,4.584499289,58.4242261,88889,44788,44101,4,0,0.666666667,0.608695652,0.133333333,0.086956522,23536.17,15518.63,0,0,39054.8
HH0110,R0110,Kajiado,Endline,Male,KPMD,15,26,11,17,2,3,1,2,4,3,1,1,19.93220014,24.95886191,21.18096753,22.80496728,358.2290227,301.5015229,367.8255399,380.1604615,8.155527081,8.753564987,24.63273381,3.721735912,0.761277027,0.263938675,FALSE,0,,2.824681163,50.27742637,30812,10655,20157,7,2,0.733333333,0.653846154,0.133333333,0.115384615,28561.17,22575.4,7790.9,8669.55,67597.02
HH0111,R0111,Kajiado,Baseline,Male,Non-KPMD Seller,16,11,9,6,2,2,1,1,1,5,1,2,21.73114221,15.20628595,22.25068407,23.79001266,430.3726632,352.397542,364.451586,410.6234735,13.95390366,11.902974,9.440850805,4.072633034,0.482668077,0.32667496,FALSE,0,,12.71503231,49.18181501,176947,79459,97488,6,3,0.5625,0.545454545,0.125,0.181818182,9352.49,26793.29,8109.3,19537.48,63792.56
HH0111,R0111,Kajiado,Midline,Male,Non-KPMD Seller,18,16,9,9,3,3,2,2,0,1,0,0,,17.52452853,,,,444.7288988,,,7.815430664,,15.99824701,2.611690607,0.581911075,0.08823385,FALSE,0,,20.20227839,60.84607744,38748,28209,10539,1,0,0.5,0.5625,0.166666667,0.1875,0,7793.66,0,0,7793.66
HH0111,R0111,Kajiado,Endline,Male,Non-KPMD Seller,15,13,8,6,2,2,1,1,1,5,1,2,27.16141337,21.57699571,22.9009665,23.9283258,366.2951548,391.2308208,433.7971457,363.4504762,9.811420052,13.03807529,35.37253247,3.173837649,0.662591422,0.236629893,FALSE,0,,17.40225267,48.99549771,36792,25462,11330,6,3,0.533333333,0.461538462,0.133333333,0.153846154,9949.09,42207.93,9934.37,17393.52,79484.91
HH0112,R0112,Kajiado,Baseline,Female,KPMD,17,24,11,16,2,3,1,2,2,1,4,3,25.90440427,23.4449858,24.1477691,22.17415004,375.3571676,389.287973,424.3593779,388.8510225,6,11.89938462,1.443606398,2.352424114,0.719966705,0.18745878,FALSE,0,,13.47763091,88.67502112,55950,35898,20052,3,7,0.647058824,0.666666667,0.117647059,0.125,19446.81,9126.85,40989.33,25867.32,95430.31
HH0112,R0112,Kajiado,Midline,Female,KPMD,17,24,11,15,2,2,1,1,2,1,3,2,30.32666428,22.55170215,23.74526217,19.80964684,364.6647239,271.9893397,314.8075926,398.1103009,6.76367811,12.2178965,12.9950315,2.557670281,0.568240714,0.508119842,TRUE,19322,1,2.043642946,61.84143893,43894,24512,19382,3,5,0.647058824,0.625,0.117647059,0.083333333,22118.13,6133.82,22425.57,15772.85,66450.37
HH0112,R0112,Kajiado,Endline,Female,KPMD,20,24,13,15,2,3,1,2,2,1,4,2,27.61189403,26.16957086,25.76229969,22.86182564,406.4922759,325.4225253,343.4214795,402.5348621,15.71321432,7.645304182,26.21921482,3.076535999,0.710256202,0.175308091,FALSE,0,,5.710375581,71.11742607,114398,55587,58811,3,6,0.65,0.625,0.1,0.125,22448.04,8516.17,35389.31,18405.36,84758.88
HH0113,R0113,Narok,Baseline,Female,KPMD,22,18,14,12,3,1,2,1,2,1,4,1,25.24931234,26.44364765,17.26801192,26.57276463,415.4603521,301.0545037,410.0752144,278.817242,9.709729101,14.28691801,17.87163842,1.852257919,0.296567157,0.501358525,TRUE,10774,0.850521038,10.07185376,51.7640312,47412,29870,17542,3,5,0.636363636,0.666666667,0.136363636,0.055555556,20980.18,7960.98,28324.73,7408.94,64674.83
HH0113,R0113,Narok,Midline,Female,KPMD,22,15,16,10,2,1,1,1,2,1,4,3,24.664031,22.33753401,23.75848516,21.50628207,391.169604,273.0421204,441.4868589,398.466226,8.271385242,6,8.229278539,1.730133477,0.607731797,0.416482089,TRUE,29935,1,1.908767265,55.86702332,71368,47796,23572,3,7,0.727272727,0.666666667,0.090909091,0.066666667,19295.64,6099.09,41956.24,25708.58,93059.55
HH0113,R0113,Narok,Endline,Female,KPMD,25,17,18,10,3,2,2,1,2,0,3,1,21.45465675,,27.93399495,22.19594907,329.7673286,,366.0685122,327.5540757,9.223634256,12.70970419,26.63827729,3.089401907,0.573540515,0.530709266,FALSE,0,,3.990135276,50.16534048,37298,25877,11421,2,4,0.72,0.588235294,0.12,0.117647059,14150.09,0,30677.27,7270.37,52097.73
HH0114,R0114,Narok,Baseline,Female,KPMD,12,1,8,1,1,0,1,0,1,0,0,0,26.12226175,,,,306.3187529,,,,13.56502395,,11.8448415,1.697394667,0.48624113,0.422741656,FALSE,0,,22.99880897,31.32370285,57687,41880,15807,1,0,0.666666667,1,0.083333333,0,8001.74,0,0,0,8001.74
HH0114,R0114,Narok,Midline,Female,KPMD,7,3,5,2,1,0,1,0,2,1,1,1,28.87727055,23.86915236,23.82367062,21.45147937,421.0730238,338.1954382,441.1759047,348.7791383,14.16691645,11.62128854,8.492450114,1.839116732,0.203426822,0.743894309,FALSE,0,,4.086566399,62.29070268,146516,103149,43367,3,2,0.714285714,0.666666667,0.142857143,0,24318.88,8072.44,10510.43,7481.83,50383.58
HH0114,R0114,Narok,Endline,Female,KPMD,11,0,8,0,1,0,1,0,1,1,0,0,27.27364435,18.6702904,,,430.6005694,319.7518264,,,16.0761234,,1,1.630368661,0.136370176,0.97103424,FALSE,0,,12.16182436,75.75390554,127743,96224,31519,2,0,0.727272727,,0.090909091,,11744.05,5969.86,0,0,17713.91
HH0115,R0115,Samburu,Baseline,Female,Control,12,18,5,7,2,3,1,2,0,4,0,3,,22.9887457,,24.9484986,,381.7155249,,406.429385,14.8820492,8.490534791,13.55333469,2.91841306,0.472605804,0.616902025,TRUE,23482,0.62700943,11.19039245,42.9596901,46589,20293,26296,4,3,0.416666667,0.388888889,0.166666667,0.166666667,0,35100.64,0,30419.41,65520.05
HH0115,R0115,Samburu,Midline,Female,Control,14,15,6,5,2,3,1,1,0,4,0,3,,20.99866662,,22.60657873,,382.3145355,,354.8999848,13.65805943,12.96640249,11.62300185,2.327925125,0.60371199,0.562150112,TRUE,22085,0.87193276,12.51240144,51.20816454,116058,48912,67146,4,3,0.428571429,0.333333333,0.142857143,0.2,0,32112.38,0,24069.22,56181.6
HH0115,R0115,Samburu,Endline,Female,Control,12,18,5,8,2,3,1,2,0,2,0,6,,18.37121521,,21.60715615,,332.7650353,,389.5330819,13.87143126,13.22282107,14.88406623,3.293042862,0.584026521,0.294565351,TRUE,20773,0.550664995,1.31218935,49.2085387,75806,45621,30185,2,6,0.416666667,0.444444444,0.166666667,0.166666667,0,12226.6,0,50500.21,62726.81
HH0116,R0116,Narok,Baseline,Male,Non-KPMD Seller,28,31,16,16,4,4,2,2,0,0,0,2,,,,17.50786789,,,,472.7054052,,11.73963107,3.214710568,2.180458864,0.09996606,0.747620536,FALSE,0,,5.076898792,53.32202536,108918,71442,37476,0,2,0.571428571,0.516129032,0.142857143,0.129032258,0,0,0,16552.13,16552.13
HH0116,R0116,Narok,Midline,Male,Non-KPMD Seller,25,31,13,17,4,4,2,2,1,3,0,2,24.10251922,20.43375709,,22.31258965,382.4777614,368.1321593,,315.814837,15.52485961,9.144331639,33.61760182,3.274278064,0.506758414,0.207020284,FALSE,0,,15.43687487,56.29229403,62095,31750,30345,4,2,0.52,0.548387097,0.16,0.129032258,9218.68,22566.97,0,14093.29,45878.94
HH0116,R0116,Narok,Endline,Male,Non-KPMD Seller,27,31,14,17,4,4,2,2,1,2,1,3,24.42866694,23.13001879,19.9184284,20.28256684,373.7398468,325.1717967,492.0669941,335.6602141,17.01479088,11.82159695,13.13363811,2.67196997,0.456395043,0.650043074,TRUE,22672,0.853203233,15.95829898,46.63210486,51889,37928,13961,3,4,0.518518519,0.548387097,0.148148148,0.129032258,9129.97,15042.46,9801.2,20424.15,54397.78
HH0117,R0117,Narok,Baseline,Male,Non-KPMD Seller,26,23,13,10,4,3,2,2,1,5,0,2,23.67956897,24.18927417,,22.45403793,355.4726267,318.7015678,,331.5093852,14.26637547,8.257469627,15.09399601,2.278825249,0.695742745,0.455054996,FALSE,0,,15.81901156,56.60404873,71116,42159,28957,6,2,0.5,0.434782609,0.153846154,0.130434783,8417.44,38545.8,0,14887.45,61850.69
HH0117,R0117,Narok,Midline,Male,Non-KPMD Seller,21,21,10,11,2,2,1,1,1,1,2,2,22.46609549,19.5912295,20.16423886,22.43219477,389.0825221,346.525023,451.8059418,388.2223609,11.48402709,10.95727351,30.81993299,3.329212997,0.31080319,0.578470053,FALSE,0,,0,63.89256921,49428,28292,21136,2,4,0.476190476,0.523809524,0.095238095,0.095238095,8741.17,6788.85,18220.65,17417.36,51168.03
HH0117,R0117,Narok,Endline,Male,Non-KPMD Seller,28,23,16,13,3,3,2,2,0,0,0,0,,,,,,,,,,,24.57396908,2.308772322,0.222631815,0.417143952,FALSE,0,,6.827643416,54.71670732,31434,19243,12191,0,0,0.571428571,0.565217391,0.107142857,0.130434783,0,0,0,0,0
HH0118,R0118,Kajiado,Baseline,Male,Non-KPMD Seller,25,15,12,7,3,2,2,1,0,0,0,1,,,,18.83150629,,,,376.694233,,17.62032347,33.68498803,2.964556014,0.520281026,0.473589634,TRUE,19410,0.878377691,14.29002151,53.70280611,237464,132857,104607,0,1,0.48,0.466666667,0.12,0.133333333,0,0,0,7093.72,7093.72
HH0118,R0118,Kajiado,Midline,Male,Non-KPMD Seller,25,15,13,8,4,2,2,1,0,3,0,0,,16.72550554,,,,354.6965952,,,12.39789191,,15.98166413,2.666099166,0.189507075,0.596599675,TRUE,42372,0.868994028,10.56574601,37.26827797,109369,58235,51134,3,0,0.52,0.533333333,0.16,0.133333333,0,17797.44,0,0,17797.44
HH0118,R0118,Kajiado,Endline,Male,Non-KPMD Seller,24,15,12,8,4,2,2,1,0,0,0,1,,,,24.35224083,,,,362.3422361,,10.13539276,8.592421917,1.745091831,0.568796963,0.083769848,FALSE,0,,2.380418073,48.50356265,49728,24785,24943,0,1,0.5,0.533333333,0.166666667,0.133333333,0,0,0,8823.85,8823.85
HH0119,R0119,Narok,Baseline,Female,Control,26,16,10,7,4,2,2,1,0,0,0,2,,,,21.61977077,,,,344.6643612,,9.350070713,23.8311702,1.85901077,0.919476664,0.440693755,FALSE,0,,16.29933118,61.17362633,76555,41235,35320,0,2,0.384615385,0.4375,0.153846154,0.125,0,0,0,14903.13,14903.13
HH0119,R0119,Narok,Midline,Female,Control,30,13,12,5,5,2,3,1,0,2,0,0,,22.37947168,,,,410.9053203,,,13.9683307,,33.36153594,3.090416778,0.672777787,0.551912854,TRUE,34674,0.70465757,12.58166784,61.63478476,43384,26590,16794,2,0,0.4,0.384615385,0.166666667,0.153846154,0,18391.69,0,0,18391.69
HH0119,R0119,Narok,Endline,Female,Control,27,14,11,5,5,2,2,1,0,0,0,0,,,,,,,,,,,21.15624141,1.012592802,0.802906201,0.51898693,FALSE,0,,15.17093469,59.80501729,40534,21079,19455,0,0,0.407407407,0.357142857,0.185185185,0.142857143,0,0,0,0,0
HH0120,R0120,Samburu,Baseline,Female,KPMD,18,28,11,17,2,2,1,1,2,1,1,1,23.22550854,22.81364697,25.0030746,21.55111039,426.3466809,372.8639471,336.3661657,393.5677494,13.81663195,9.695795096,3.048024127,1.905646732,0.641205382,0.462591996,TRUE,21700,0.816414327,7.115333823,68.18238211,19822,13773,6049,3,2,0.611111111,0.607142857,0.111111111,0.071428571,19804.24,8506.39,8410.19,8481.82,45202.64
HH0120,R0120,Samburu,Midline,Female,KPMD,17,27,11,17,2,3,1,2,2,1,1,0,24.14522804,25.27097987,26.61460425,,497.0462935,295.7038312,403.449395,,9.947155391,12.05149932,31.83157169,2.503477965,0.491131275,0.82912511,FALSE,0,,15.77253948,60.27031053,46967,27053,19914,3,1,0.647058824,0.62962963,0.117647059,0.111111111,24002.59,7472.73,10737.65,0,42212.97
HH0120,R0120,Samburu,Endline,Female,KPMD,20,30,14,21,2,3,2,2,2,2,3,3,30.1715599,23.72622739,25.96696859,27.52775636,402.4304507,368.016573,409.6916474,348.2434839,11.91453263,8.853461702,17.55433101,0.264848512,0.908592616,0.521272233,FALSE,0,,17.44081506,63.54155567,60886,30696,30190,4,6,0.7,0.7,0.1,0.1,24283.91,17463.29,31915.35,28759.09,102421.64
HH0121,R0121,Narok,Baseline,Female,Non-KPMD Seller,33,18,19,9,5,3,3,2,1,2,0,0,27.57815567,17.40136523,,,440.3696008,367.1952727,,,14.48205649,,40.14783254,3.541279621,0.789562911,0.682771598,TRUE,23962,0.786518647,9.697463781,60.15238613,52723,26805,25918,3,0,0.575757576,0.5,0.151515152,0.166666667,12144.58,12779.4,0,0,24923.98
HH0121,R0121,Narok,Midline,Female,Non-KPMD Seller,32,21,18,12,4,3,2,2,1,2,0,1,21.08656979,22.2649542,,24.08062741,393.9104259,389.9069771,,366.8634136,14.4266756,17.95898701,32.28704988,3.255918712,0.968736909,0.522036299,TRUE,29076,0.731661896,18.58990194,58.66609678,41494,14673,26821,3,1,0.5625,0.571428571,0.125,0.142857143,8306.22,17362.52,0,8834.3,34503.04
HH0121,R0121,Narok,Endline,Female,Non-KPMD Seller,31,22,15,11,5,3,3,2,2,8,1,3,26.10709383,21.12663011,25.10147067,20.97817959,383.6508759,344.8888159,342.1047467,457.2142705,11.17539824,8.919929271,21.87140117,1.926969731,0.763459924,0.402851899,FALSE,0,,14.52637916,56.51577111,55990,28747,27243,10,4,0.483870968,0.5,0.161290323,0.136363636,20032.02,58290.71,8587.33,28774.57,115684.63
HH0122,R0122,Narok,Baseline,Female,Control,22,0,10,0,4,0,2,0,0,5,0,0,,16.51029656,,,,446.2227042,,,9.046238471,,25.5642202,2.494686578,0.381771853,0.130965894,FALSE,0,,8.219741915,59.83454226,60480,35945,24535,5,0,0.454545455,,0.181818182,,0,36836.35,0,0,36836.35
HH0122,R0122,Narok,Midline,Female,Control,25,3,11,1,5,1,2,1,0,3,0,2,,18.24447896,,24.30642297,,224.7667805,,366.0783223,17.42268793,8.908396199,27.99779918,2.123463487,0.323902178,0.164485753,TRUE,25611,0.874336356,14.21892576,42.92125231,68839,42737,26102,3,2,0.44,0.333333333,0.2,0.333333333,0,12302.26,0,17796.11,30098.37
HH0122,R0122,Narok,Endline,Female,Control,22,0,10,0,3,0,1,0,0,1,0,0,,17.7903332,,,,367.6596967,,,19.27121402,,31.74582816,1.813006308,0.20901904,0.557201674,FALSE,0,,4.938814815,52.88788925,156466,78334,78132,1,0,0.454545455,,0.136363636,,0,6540.79,0,0,6540.79
HH0123,R0123,Kajiado,Baseline,Male,Control,20,6,9,3,3,1,1,1,1,6,0,2,19.98884921,16.78036118,,17.1397446,427.5651913,429.0245715,,334.8019246,12.61830191,9.493057269,5.883601529,3.102888188,0.688174188,0.532012193,FALSE,0,,15.53877383,59.63589114,38934,16973,21961,7,2,0.45,0.5,0.15,0.166666667,8546.54,43195.12,0,11476.84,63218.5
HH0123,R0123,Kajiado,Midline,Male,Control,24,8,11,3,5,1,2,1,0,5,0,4,,25.23230755,,14,,365.8828888,,371.7969871,13.07158678,13.05810198,29.82730558,1.336102222,0.875715159,0.314827764,TRUE,24060,0.734804785,13.16022686,63.88763331,17350,5632,11718,5,4,0.458333333,0.375,0.208333333,0.125,0,46160.35,0,20820.63,66980.98
HH0123,R0123,Kajiado,Endline,Male,Control,21,4,9,2,3,1,2,1,0,2,0,3,,20.72093941,,18.0037886,,301.1764406,,318.8981231,15.21572008,11.44097657,1,2.911400754,0.47243664,0.406610996,TRUE,24955,0.798215359,2.680815623,66.25567198,117256,79472,37784,2,3,0.428571429,0.5,0.142857143,0.25,0,12481.32,0,17224.12,29705.44
HH0124,R0124,Kajiado,Baseline,Male,KPMD,22,25,15,17,2,3,1,2,2,2,4,3,28.21609502,19.89229437,30.85255821,17.71004502,409.6120132,389.616894,424.8001996,330.5237694,8.830969584,14.81720188,28.48406632,2.624332565,0.900172336,0.297697123,TRUE,31090,0.847163921,14.4506491,65.9068621,26784,19132,7652,4,7,0.681818182,0.68,0.090909091,0.12,23115.3,15500.75,52424.69,17560.77,108601.51
HH0124,R0124,Kajiado,Midline,Male,KPMD,23,24,14,15,2,2,1,1,3,3,0,0,21.12063998,22.11211217,,,398.2070268,339.0970356,,,10.23072228,,31.00176527,0.286599979,0.783430726,0.882892148,FALSE,0,,5.439634382,55.15856555,15943,9332,6611,6,0,0.608695652,0.625,0.086956522,0.083333333,25231.16,22494.46,0,0,47725.62
HH0124,R0124,Kajiado,Endline,Male,KPMD,21,26,15,17,2,3,1,2,1,2,2,3,21.97131224,21.652793,30.63297141,19.57640189,423.3528257,348.7446398,354.1418394,495.9920866,12.58394401,12.12860695,23.34507548,2.219869328,0.546881305,0.274413818,FALSE,0,,2.547153111,82.37904762,23417,11778,11639,3,5,0.714285714,0.653846154,0.095238095,0.115384615,9301.62,15102.59,21696.83,29129.22,75230.26
HH0125,R0125,Kajiado,Baseline,Male,KPMD,31,23,22,15,3,2,2,1,2,1,1,0,24.380824,20.24457537,24.0407488,,396.6931721,373.5903581,486.8180872,,13.39340241,14.45041041,18.66094246,3.07463892,0.781405806,0.253817652,FALSE,0,,14.10326493,76.54987357,87055,64629,22426,3,1,0.709677419,0.652173913,0.096774194,0.086956522,19343.41,7563.18,11703.47,0,38610.06
HH0125,R0125,Kajiado,Midline,Male,KPMD,33,23,20,15,2,2,1,1,1,1,4,3,25.96058537,24.85396847,21.08992064,26.20645131,405.4847616,420.1272805,372.8311225,374.4606607,12.11806726,11.79166548,3.453852514,1.977585465,0.544189232,0.709408566,TRUE,19571,0.880543391,11.80114951,74.29648435,114364,70381,43983,2,7,0.606060606,0.652173913,0.060606061,0.086956522,10526.62,10441.83,31451.92,29439.86,81860.23
HH0125,R0125,Kajiado,Endline,Male,KPMD,32,30,22,20,3,2,2,1,3,1,1,0,25.67641304,22.84564162,22.66915307,,399.5531423,397.8195035,431.5234176,,10.56199867,8.036891937,1,1.238171904,0.322613047,0.462337084,TRUE,27147,0.810035049,10.8533555,74.00775132,43457,23923,19534,4,1,0.6875,0.666666667,0.09375,0.066666667,30777.27,9088.44,9782.27,0,49647.98
HH0126,R0126,Samburu,Baseline,Male,Non-KPMD Seller,22,27,12,13,4,4,2,2,0,0,1,3,,,21.40019229,21.05618997,,,425.2760136,329.3019774,,10.55263682,30.49604865,1.404859932,0.097178495,0.271000744,FALSE,0,,20.92116038,73.79033701,63119,36658,26461,0,4,0.545454545,0.481481481,0.181818182,0.148148148,0,0,9100.99,20801.53,29902.52
HH0126,R0126,Samburu,Midline,Male,Non-KPMD Seller,25,28,12,14,4,5,2,3,0,3,0,0,,15.94628427,,,,323.6907232,,,18.26353729,,9.181476969,3.152312076,0.619448332,0.586720786,FALSE,0,,9.787131633,60.28565763,144324,77508,66816,3,0,0.48,0.5,0.16,0.178571429,0,15484.99,0,0,15484.99
HH0126,R0126,Samburu,Endline,Male,Non-KPMD Seller,26,25,14,14,3,4,2,2,1,1,1,2,27.16349725,21.13849683,18.33814046,23.67019129,437.4435738,390.4210058,393.4546532,416.9973723,24.28673143,13.34545694,10.88263308,2.189600465,0.473561617,0.261906322,FALSE,0,,16.38278629,49.82756106,107535,53715,53820,2,3,0.538461538,0.56,0.115384615,0.16,11882.5,8252.91,7215.23,19740.82,47091.46
HH0127,R0127,Narok,Baseline,Male,Control,15,4,6,2,3,1,2,1,0,3,0,3,,25.25866699,,20.77906386,,391.2919672,,409.4386915,15.6023434,13.93875397,26.38439844,2.555916156,0.648371527,0.549042297,TRUE,42647,0.752647662,12.77443444,58.92421147,21741,11658,10083,3,3,0.4,0.5,0.2,0.25,0,29650.54,0,25523.26,55173.8
HH0127,R0127,Narok,Midline,Male,Control,16,3,7,1,3,0,1,0,0,2,0,2,,22.27015752,,18.51419446,,367.9552142,,446.8397,16.75011942,14.64257959,31.25590175,3.607967829,0.871379067,0.664009106,FALSE,0,,10.15226021,41.31965463,31744,12254,19490,2,2,0.4375,0.333333333,0.1875,0,0,16388.84,0,16545.75,32934.59
HH0127,R0127,Narok,Endline,Male,Control,13,2,6,1,2,0,1,0,0,3,0,1,,22.18207976,,16.07694743,,333.6055927,,371.2634441,8.944823308,14.77934836,31.60201633,3.30778335,0.797777759,0.465504523,FALSE,0,,24.32961563,72.25522921,39334,19547,19787,3,1,0.461538462,0.5,0.153846154,0,0,22200.2,0,5968.78,28168.98
HH0128,R0128,Narok,Baseline,Female,Non-KPMD Seller,16,10,9,5,3,1,2,1,0,3,0,1,,19.77407417,,17.58264809,,370.9730037,,410.9179329,16.8157132,15.27085821,22.66474265,2.234631104,0.319406763,0.900941959,FALSE,0,,13.03776638,59.16201719,46794,23759,23035,3,1,0.5625,0.5,0.1875,0.1,0,22006.94,0,7225.03,29231.97
HH0128,R0128,Narok,Midline,Female,Non-KPMD Seller,14,10,7,6,2,1,1,1,0,3,0,1,,21.18137392,,21.16182077,,342.4089034,,379.1582022,16.32992747,15.31850215,32.57371365,3.303728218,0.908525393,0.360942007,FALSE,0,,7.956436912,49.81157531,51036,28744,22292,3,1,0.5,0.6,0.142857143,0.1,0,21758.07,0,8023.68,29781.75
HH0128,R0128,Narok,Endline,Female,Non-KPMD Seller,18,9,10,4,3,1,2,1,0,1,0,0,,19.18432887,,,,310.1737115,,,14.31522791,,8.949341431,1.894426436,0.750746145,0.412200424,FALSE,0,,10.64810382,68.33662021,77458,38661,38797,1,0,0.555555556,0.444444444,0.166666667,0.111111111,0,5950.47,0,0,5950.47
HH0129,R0129,Kajiado,Baseline,Male,Control,22,17,10,7,3,3,2,1,0,2,0,1,,24.04224714,,19.18554548,,376.002453,,418.7548587,14.56894219,6.893561714,4.363298761,2.12931427,0.298560292,0.196255243,FALSE,0,,10.09170094,66.22110847,27251,14630,12621,2,1,0.454545455,0.411764706,0.136363636,0.176470588,0,18079.89,0,8034.04,26113.93
